gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,,,,,,,,,
NovelmiRNA-285,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.032280517,,,,,,
NovelmiRNA-538,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.032261058,,,,,,
NovelmiRNA-612,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.032028409,,,,,,
NovelmiRNA-648,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.032028409,,,,,,
NovelmiRNA-763,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.032028409,,,,,,
NovelmiRNA-766,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.03165667,,,,,,
NovelmiRNA-815,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.031309559,,,,,,
NovelmiRNA-852,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.030928031,,,,,,
NovelmiRNA-907,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.030893588,,,,,,
NovelmiRNA-990,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.0307196,,,,,,
NovelmiRNA-1001,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.030550229,,,,,,
NovelmiRNA-1111,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.029528973,,,,,,
NovelmiRNA-1171,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.029233437,,,,,,
NovelmiRNA-1212,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.029038462,,,,,,
NovelmiRNA-1264,0.498480424,2.319155294,2.233990916,1.038122079,0.299213224,0.694462852,,,0.028613801,,,,,,
hsa-miR-6871-5p,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.027876885,,,,,,
hsa-miR-4712-3p,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.02785496,,,,,,
NovelmiRNA-25,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.027785935,,,,,,
NovelmiRNA-29,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.027681057,,,,,,
NovelmiRNA-53,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.027656906,,,,,,
NovelmiRNA-86,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.027622531,,,,,,
NovelmiRNA-221,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.027286809,,,,,,
NovelmiRNA-795,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.027194313,,,,,,
NovelmiRNA-1164,0.598597205,2.43604813,2.234108573,1.090389321,0.275541684,0.694462852,,,0.026703697,,,,,,
hsa-miR-6762-3p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.026400886,,,,,,
hsa-miR-4664-3p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.025819696,,,,,,
hsa-miR-4474-3p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.02549739,,,,,,
hsa-miR-4639-5p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.025481299,,,,,,
hsa-miR-4442,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.025189444,,,,,,
hsa-miR-6502-5p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.024094899,,,,,,
hsa-miR-6755-3p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.024091783,,,,,,
hsa-miR-4649-5p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.023750819,,,,,,
hsa-miR-4691-3p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.023691793,,,,,,
hsa-miR-1915-5p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.02313625,,,,,,
hsa-miR-6748-5p,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.023101431,,,,,,
NovelmiRNA-35,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.022789584,,,,,,
NovelmiRNA-82,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.022615218,,,,,,
NovelmiRNA-119,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.022531728,,,,,,
NovelmiRNA-131,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.022157989,,,,,,
NovelmiRNA-272,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.021413561,,,,,,
NovelmiRNA-303,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.021404553,,,,,,
NovelmiRNA-318,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.021276257,,,,,,
NovelmiRNA-391,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.02114504,,,,,,
NovelmiRNA-395,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.021100605,,,,,,
NovelmiRNA-399,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.021031823,,,,,,
NovelmiRNA-407,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.020850722,,,,,,
NovelmiRNA-449,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.020849037,,,,,,
NovelmiRNA-452,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.020756408,,,,,,
NovelmiRNA-458,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.02073297,,,,,,
NovelmiRNA-459,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.020625693,,,,,,
NovelmiRNA-463,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.020301666,,,,,,
NovelmiRNA-485,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.019960324,,,,,,
NovelmiRNA-560,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.019900318,,,,,,
NovelmiRNA-568,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.019436651,,,,,,
NovelmiRNA-569,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.019338718,,,,,,
NovelmiRNA-586,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.019319951,,,,,,
NovelmiRNA-659,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.019274699,,,,,,
NovelmiRNA-695,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.019220647,,,,,,
NovelmiRNA-752,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.019031017,,,,,,
NovelmiRNA-764,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.017773579,,,,,,
NovelmiRNA-769,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.017509645,,,,,,
NovelmiRNA-817,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.017509645,,,,,,
NovelmiRNA-841,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.017439033,,,,,,
NovelmiRNA-845,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.01727957,,,,,,
NovelmiRNA-868,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.017236856,,,,,,
NovelmiRNA-933,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.016664416,,,,,,
NovelmiRNA-960,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.01648097,,,,,,
NovelmiRNA-970,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.015647934,,,,,,
NovelmiRNA-1021,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.015402852,,,,,,
NovelmiRNA-1044,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.015328261,,,,,,
NovelmiRNA-1082,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.015055174,,,,,,
NovelmiRNA-1161,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.014798441,,,,,,
NovelmiRNA-1172,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.014736316,,,,,,
NovelmiRNA-1183,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.014706194,,,,,,
NovelmiRNA-1203,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.014650197,,,,,,
NovelmiRNA-1254,0.645374918,2.452412492,2.234070449,1.097732837,0.272321167,0.694462852,,,0.01428726,,,,,,
hsa-miR-7108-3p,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.013846091,,,,,,
hsa-miR-6807-5p,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.013800801,,,,,,
hsa-miR-548z,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.013729359,,,,,,
NovelmiRNA-49,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.013561056,,,,,,
NovelmiRNA-142,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.013551168,,,,,,
NovelmiRNA-278,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.013528157,,,,,,
NovelmiRNA-546,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.01348249,,,,,,
NovelmiRNA-623,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.013402916,,,,,,
NovelmiRNA-630,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.012909397,,,,,,
NovelmiRNA-733,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.012847712,,,,,,
NovelmiRNA-1065,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.012774801,,,,,,
NovelmiRNA-1198,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.011844208,,,,,,
NovelmiRNA-1230,0.664640566,2.487727546,2.233935804,1.113607446,0.265447631,0.694462852,,,0.011564873,,,,,,
hsa-miR-5697,0.748246506,2.558765281,2.233465989,1.145647748,0.251940932,0.694462852,,,0.011246256,,,,,,
NovelmiRNA-267,0.748246506,2.558765281,2.233465989,1.145647748,0.251940932,0.694462852,,,0.011151902,,,,,,
NovelmiRNA-705,0.748246506,2.558765281,2.233465989,1.145647748,0.251940932,0.694462852,,,0.011077505,,,,,,
NovelmiRNA-770,0.748246506,2.558765281,2.233465989,1.145647748,0.251940932,0.694462852,,,0.01101181,,,,,,
NovelmiRNA-1180,0.748246506,2.558765281,2.233465989,1.145647748,0.251940932,0.694462852,,,0.010705827,,,,,,
hsa-miR-3191-3p,0.830800707,2.610652262,2.232972745,1.16913754,0.242348221,0.694462852,,,0.009797641,,,,,,
NovelmiRNA-329,0.830800707,2.610652262,2.232972745,1.16913754,0.242348221,0.694462852,,,0.009652488,,,,,,
NovelmiRNA-527,0.830800707,2.610652262,2.232972745,1.16913754,0.242348221,0.694462852,,,0.009589221,,,,,,
NovelmiRNA-854,0.830800707,2.610652262,2.232972745,1.16913754,0.242348221,0.694462852,,,0.009337716,,,,,,
NovelmiRNA-1233,0.830800707,2.610652262,2.232972745,1.16913754,0.242348221,0.694462852,,,0.00924264,,,,,,
hsa-miR-6799-5p,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.008748678,,,,,,
hsa-miR-1236-3p,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.008678532,,,,,,
hsa-miR-6772-3p,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.008508216,,,,,,
NovelmiRNA-22,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.007931115,,,,,,
NovelmiRNA-27,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.007868315,,,,,,
NovelmiRNA-41,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.007693946,,,,,,
NovelmiRNA-87,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.007685943,,,,,,
NovelmiRNA-173,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.007479108,,,,,,
NovelmiRNA-177,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.007303733,,,,,,
NovelmiRNA-269,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.007015801,,,,,,
NovelmiRNA-335,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.00700893,,,,,,
NovelmiRNA-445,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.006933152,,,,,,
NovelmiRNA-504,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.006649595,,,,,,
NovelmiRNA-540,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.006468134,,,,,,
NovelmiRNA-655,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.006217162,,,,,,
NovelmiRNA-688,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.006217162,,,,,,
NovelmiRNA-715,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.00609539,,,,,,
NovelmiRNA-789,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.005661945,,,,,,
NovelmiRNA-837,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.005460578,,,,,,
NovelmiRNA-973,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.005061915,,,,,,
NovelmiRNA-1060,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.004344125,,,,,,
NovelmiRNA-1081,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.004137614,,,,,,
NovelmiRNA-1154,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.00412494,,,,,,
NovelmiRNA-1160,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.004074349,,,,,,
NovelmiRNA-1208,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.004010253,,,,,,
NovelmiRNA-1229,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.003997524,,,,,,
NovelmiRNA-1247,0.860499891,2.615339595,2.232922499,1.17126304,0.241493063,0.694462852,,,0.00387752,,,,,,
NovelmiRNA-83,0.897895807,2.657471618,2.232431516,1.190393344,0.233891828,0.694462852,,,0.003844458,,,,,,
NovelmiRNA-628,0.897895807,2.657471618,2.232431516,1.190393344,0.233891828,0.694462852,,,0.003667934,,,,,,
NovelmiRNA-786,0.897895807,2.657471618,2.232431516,1.190393344,0.233891828,0.694462852,,,0.003037578,,,,,,
hsa-miR-6735-5p,0.762570228,2.757766483,2.226405731,1.238663036,0.215470313,0.694462852,,,0.002989173,,,,,,
hsa-miR-3183,1.075624863,2.760958047,2.230586399,1.237772295,0.215800504,0.694462852,,,0.002989173,,,,,,
NovelmiRNA-59,1.075624863,2.760958047,2.230586399,1.237772295,0.215800504,0.694462852,,,0.002954669,,,,,,
NovelmiRNA-389,1.075624863,2.760958047,2.230586399,1.237772295,0.215800504,0.694462852,,,0.002275866,,,,,,
NovelmiRNA-796,1.075624863,2.760958047,2.230586399,1.237772295,0.215800504,0.694462852,,,0.00214831,,,,,,
hsa-miR-1179,1.047545108,2.764459751,2.230497601,1.239391492,0.215200551,0.694462852,,,0.002112732,,,,,,
NovelmiRNA-381,1.047545108,2.764459751,2.230497601,1.239391492,0.215200551,0.694462852,,,0.00209235,,,,,,
hsa-miR-643,0.781268186,2.801605746,2.224822599,1.259249051,0.20794039,0.694462852,,,0.001707839,,,,,,
hsa-miR-3675-3p,1.16312099,2.846466901,2.228398858,1.277359702,0.201475285,0.694462852,,,0.000752545,,,,,,
NovelmiRNA-566,1.16312099,2.846466901,2.228398858,1.277359702,0.201475285,0.694462852,,,0.000631284,,,,,,
hsa-miR-5699-5p,1.197194409,2.878940964,2.227429568,1.292494724,0.196185872,0.694462852,,,0.000630311,,,,,,
NovelmiRNA-23,1.197194409,2.878940964,2.227429568,1.292494724,0.196185872,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-34,1.197194409,2.878940964,2.227429568,1.292494724,0.196185872,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-42,1.197194409,2.878940964,2.227429568,1.292494724,0.196185872,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-417,1.197194409,2.878940964,2.227429568,1.292494724,0.196185872,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-608,1.197194409,2.878940964,2.227429568,1.292494724,0.196185872,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1272,1.197194409,2.878940964,2.227429568,1.292494724,0.196185872,0.694462852,,,#VALUE!,,,,,,
hsa-miR-4489,1.290749836,2.923567193,2.225995634,1.31337508,0.18905659,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-19,1.290749836,2.923567193,2.225995634,1.31337508,0.18905659,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-469,1.290749836,2.923567193,2.225995634,1.31337508,0.18905659,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-492,1.290749836,2.923567193,2.225995634,1.31337508,0.18905659,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-653,1.290749836,2.923567193,2.225995634,1.31337508,0.18905659,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-690,1.290749836,2.923567193,2.225995634,1.31337508,0.18905659,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-808,1.290749836,2.923567193,2.225995634,1.31337508,0.18905659,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-881,1.290749836,2.923567193,2.225995634,1.31337508,0.18905659,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-497,0.94467352,2.933298748,2.219876064,1.321379511,0.186374854,0.694462852,,,#VALUE!,,,,,,
hsa-miR-4754,0.977695201,2.959486687,2.218788836,1.333829808,0.18225964,0.694462852,,,#VALUE!,,,,,,
hsa-miR-3682-5p,0.977695201,2.959486687,2.218788836,1.333829808,0.18225964,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-189,1.329281131,2.969929384,2.224366066,1.335180135,0.181817397,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-46,1.34684371,2.989382486,2.223632462,1.344368971,0.178829102,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-57,1.34684371,2.989382486,2.223632462,1.344368971,0.178829102,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-351,1.34684371,2.989382486,2.223632462,1.344368971,0.178829102,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-754,1.34684371,2.989382486,2.223632462,1.344368971,0.178829102,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-785,1.34684371,2.989382486,2.223632462,1.344368971,0.178829102,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-803,1.34684371,2.989382486,2.223632462,1.344368971,0.178829102,0.694462852,,,#VALUE!,,,,,,
hsa-miR-6837-3p,1.094322821,3.072166894,2.213309301,1.388042283,0.16512417,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-85,1.505874809,3.077865518,2.220026083,1.38640962,0.165621861,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-147,1.505874809,3.077865518,2.220026083,1.38640962,0.165621861,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-346,1.505874809,3.077865518,2.220026083,1.38640962,0.165621861,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-490,1.505874809,3.077865518,2.220026083,1.38640962,0.165621861,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-160,1.496493012,3.096075275,2.219223799,1.395116291,0.162980774,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-671,1.496493012,3.096075275,2.219223799,1.395116291,0.162980774,0.694462852,,,#VALUE!,,,,,,
hsa-miR-18b-3p,0.912219529,3.113932684,2.203210996,1.413361085,0.157549581,0.694462852,,,#VALUE!,,,,,,
hsa-miR-1193,1.192820173,3.140339586,2.209975792,1.420983703,0.155321497,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-462,1.23021609,3.197083689,2.206708434,1.448802043,0.147392873,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-206,1.646142313,3.199259291,2.214305958,1.444813568,0.148510259,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-328,1.646142313,3.199259291,2.214305958,1.444813568,0.148510259,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-431,1.646142313,3.199259291,2.214305958,1.444813568,0.148510259,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1104,1.646142313,3.199259291,2.214305958,1.444813568,0.148510259,0.694462852,,,#VALUE!,,,,,,
hsa-miR-548av-3p,1.243972123,3.20076244,2.206276733,1.450752932,0.14684867,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1138,1.661601414,3.202880552,2.214132875,1.446562032,0.148019627,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1211,1.661601414,3.202880552,2.214132875,1.446562032,0.148019627,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-234,1.720999781,3.224098604,2.213042265,1.456862643,0.1451543,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-246,1.720999781,3.224098604,2.213042265,1.456862643,0.1451543,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-771,1.720999781,3.224098604,2.213042265,1.456862643,0.1451543,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-791,1.720999781,3.224098604,2.213042265,1.456862643,0.1451543,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1175,1.720999781,3.224098604,2.213042265,1.456862643,0.1451543,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1277,1.720999781,3.224098604,2.213042265,1.456862643,0.1451543,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-870,1.309447794,3.247479455,2.203558866,1.473743,0.1405508,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1274,1.309447794,3.247479455,2.203558866,1.473743,0.1405508,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-708,1.795791614,3.297451773,2.209096817,1.49266965,0.135523682,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1121,1.795791614,3.297451773,2.209096817,1.49266965,0.135523682,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-519,1.827761555,3.311072078,2.208348999,1.499342758,0.133784735,0.694462852,,,#VALUE!,,,,,,
hsa-miR-4515,1.936124754,3.35986598,2.205567792,1.523356476,0.127669545,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-199,1.936124754,3.35986598,2.205567792,1.523356476,0.127669545,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-453,1.936124754,3.35986598,2.205567792,1.523356476,0.127669545,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-977,1.936124754,3.35986598,2.205567792,1.523356476,0.127669545,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1269,1.936124754,3.35986598,2.205567792,1.523356476,0.127669545,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-50,1.462419592,3.370802258,2.196049062,1.534939413,0.124798711,0.694462852,,,#VALUE!,,,,,,
hsa-miR-3184-5p,1.445908752,3.370906607,2.195630686,1.53527942,0.124715207,0.694462852,,,#VALUE!,,,,,,
hsa-miR-3150a-5p,1.993921697,3.413248759,2.202369206,1.549807702,0.121187678,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-403,1.993921697,3.413248759,2.202369206,1.549807702,0.121187678,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-894,1.590048438,3.442392667,2.191294056,1.57094054,0.116196461,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-936,1.574105287,3.442781735,2.190884304,1.571411931,0.116086996,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-480,2.095090216,3.480136707,2.198165551,1.583200458,0.113375782,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-675,2.095090216,3.480136707,2.198165551,1.583200458,0.113375782,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-957,2.095090216,3.480136707,2.198165551,1.583200458,0.113375782,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-461,1.608746396,3.482405275,2.187798077,1.591739801,0.111443181,0.694462852,,,#VALUE!,,,,,,
hsa-miR-3939,1.595558053,3.487094676,2.187367537,1.594196959,0.110891927,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-308,2.151249726,3.487121951,2.19776761,1.586665458,0.112588434,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-366,2.151249726,3.487121951,2.19776761,1.586665458,0.112588434,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1020,2.151249726,3.487121951,2.19776761,1.586665458,0.112588434,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1030,2.151249726,3.487121951,2.19776761,1.586665458,0.112588434,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1231,2.151249726,3.487121951,2.19776761,1.586665458,0.112588434,0.694462852,,,#VALUE!,,,,,,
hsa-miR-585-3p,1.642335766,3.499764315,2.186776417,1.600421647,0.109505076,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-988,5.593249289,3.509807792,2.21418713,1.585145061,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1252,2.160081838,3.510633129,2.19622298,1.598486657,0.109934713,0.694462852,,,#VALUE!,,,,,,
hsa-miR-3198,1.674222068,3.524120918,2.184810989,1.613009517,0.10674244,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-602,5.98176509,3.536525303,2.213501343,1.597706418,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-822,6.147925231,3.546525052,2.213244219,1.602410173,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1251,6.812565797,3.583137467,2.212301035,1.619642811,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-235,1.78923026,3.59062663,2.180130331,1.646977971,0.099562574,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1110,1.78923026,3.59062663,2.180130331,1.646977971,0.099562574,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-928,6.978725938,3.591535044,2.212084355,1.623597688,NA,NA,,,#VALUE!,,,,,,
hsa-miR-548ad-3p,7.144886079,3.599662176,2.211874546,1.627426014,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-640,2.326241979,3.603181383,2.190016978,1.645275548,0.099913,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-857,2.366374699,3.606191547,2.189852284,1.646773882,0.099604532,0.694462852,,,#VALUE!,,,,,,
