"","ENSG00000000003","X0"
"25031","ENSG00000220540",0
"25032","ENSG00000220541",0
"25033","ENSG00000220548",0
"25034","ENSG00000220550",0
"25035","ENSG00000220553",0
"25036","ENSG00000220556",0
"25037","ENSG00000220557",0
"25038","ENSG00000220563",6
"25039","ENSG00000220575",0
"25040","ENSG00000220581",0
"25041","ENSG00000220583",2
"25042","ENSG00000220585",0
"25043","ENSG00000220586",0
"25044","ENSG00000220598",0
"25045","ENSG00000220600",0
"25046","ENSG00000220614",0
"25047","ENSG00000220635",0
"25048","ENSG00000220643",0
"25049","ENSG00000220660",0
"25050","ENSG00000220666",0
"25051","ENSG00000220685",1
"25052","ENSG00000220693",0
"25053","ENSG00000220694",0
"25054","ENSG00000220695",0
"25055","ENSG00000220702",0
"25056","ENSG00000220721",0
"25057","ENSG00000220725",0
"25058","ENSG00000220730",0
"25059","ENSG00000220733",0
"25060","ENSG00000220734",0
"25061","ENSG00000220739",0
"25062","ENSG00000220744",0
"25063","ENSG00000220745",0
"25064","ENSG00000220748",0
"25065","ENSG00000220749",0
"25066","ENSG00000220758",0
"25067","ENSG00000220771",0
"25068","ENSG00000220773",0
"25069","ENSG00000220785",2
"25070","ENSG00000220793",0
"25071","ENSG00000220804",25
"25072","ENSG00000220823",0
"25073","ENSG00000220831",0
"25074","ENSG00000220842",46
"25075","ENSG00000220848",8
"25076","ENSG00000220867",0
"25077","ENSG00000220868",0
"25078","ENSG00000220871",0
"25079","ENSG00000220875",0
"25080","ENSG00000220884",0
"25081","ENSG00000220890",0
"25082","ENSG00000220891",0
"25083","ENSG00000220903",0
"25084","ENSG00000220908",0
"25085","ENSG00000220913",0
"25086","ENSG00000220918",0
"25087","ENSG00000220920",14
"25088","ENSG00000220924",0
"25089","ENSG00000220925",0
"25090","ENSG00000220937",1
"25091","ENSG00000220948",0
"25092","ENSG00000220949",0
"25093","ENSG00000220960",0
"25094","ENSG00000220981",0
"25095","ENSG00000220982",0
"25096","ENSG00000220984",0
"25097","ENSG00000220986",0
"25098","ENSG00000220987",0
"25099","ENSG00000220988",0
"25100","ENSG00000220989",0
"25101","ENSG00000220990",0
"25102","ENSG00000220992",0
"25103","ENSG00000220993",0
"25104","ENSG00000220994",0
"25105","ENSG00000220996",0
"25106","ENSG00000220997",0
"25107","ENSG00000220999",0
"25108","ENSG00000221000",0
"25109","ENSG00000221002",0
"25110","ENSG00000221003",0
"25111","ENSG00000221005",0
"25112","ENSG00000221007",0
"25113","ENSG00000221008",0
"25114","ENSG00000221010",0
"25115","ENSG00000221011",0
"25116","ENSG00000221015",0
"25117","ENSG00000221016",0
"25118","ENSG00000221017",0
"25119","ENSG00000221018",0
"25120","ENSG00000221019",0
"25121","ENSG00000221020",0
"25122","ENSG00000221021",0
"25123","ENSG00000221023",0
"25124","ENSG00000221025",3
"25125","ENSG00000221026",0
"25126","ENSG00000221027",2
"25127","ENSG00000221028",0
"25128","ENSG00000221029",0
"25129","ENSG00000221030",3
"25130","ENSG00000221031",0
"25131","ENSG00000221032",0
"25132","ENSG00000221033",0
"25133","ENSG00000221035",0
"25134","ENSG00000221036",0
"25135","ENSG00000221037",0
"25136","ENSG00000221038",0
"25137","ENSG00000221039",0
"25138","ENSG00000221040",0
"25139","ENSG00000221041",0
"25140","ENSG00000221042",0
"25141","ENSG00000221043",0
"25142","ENSG00000221044",1
"25143","ENSG00000221046",0
"25144","ENSG00000221048",0
"25145","ENSG00000221050",0
"25146","ENSG00000221051",0
"25147","ENSG00000221052",0
"25148","ENSG00000221053",0
"25149","ENSG00000221055",0
"25150","ENSG00000221058",0
"25151","ENSG00000221059",0
"25152","ENSG00000221060",1
"25153","ENSG00000221062",0
"25154","ENSG00000221063",0
"25155","ENSG00000221065",0
"25156","ENSG00000221066",0
"25157","ENSG00000221067",0
"25158","ENSG00000221069",0
"25159","ENSG00000221070",0
"25160","ENSG00000221072",0
"25161","ENSG00000221073",0
"25162","ENSG00000221074",0
"25163","ENSG00000221075",0
"25164","ENSG00000221077",0
"25165","ENSG00000221079",0
"25166","ENSG00000221081",0
"25167","ENSG00000221082",0
"25168","ENSG00000221083",0
"25169","ENSG00000221084",0
"25170","ENSG00000221085",0
"25171","ENSG00000221087",0
"25172","ENSG00000221091",0
"25173","ENSG00000221093",0
"25174","ENSG00000221094",0
"25175","ENSG00000221095",0
"25176","ENSG00000221096",0
"25177","ENSG00000221100",0
"25178","ENSG00000221101",0
"25179","ENSG00000221102",4
"25180","ENSG00000221104",1
"25181","ENSG00000221105",1
"25182","ENSG00000221108",0
"25183","ENSG00000221110",0
"25184","ENSG00000221111",0
"25185","ENSG00000221112",0
"25186","ENSG00000221113",0
"25187","ENSG00000221114",0
"25188","ENSG00000221115",0
"25189","ENSG00000221116",0
"25190","ENSG00000221118",0
"25191","ENSG00000221120",0
"25192","ENSG00000221121",1
"25193","ENSG00000221122",0
"25194","ENSG00000221123",0
"25195","ENSG00000221125",0
"25196","ENSG00000221126",0
"25197","ENSG00000221128",0
"25198","ENSG00000221130",0
"25199","ENSG00000221131",0
"25200","ENSG00000221132",0
"25201","ENSG00000221134",0
"25202","ENSG00000221135",0
"25203","ENSG00000221136",0
"25204","ENSG00000221137",0
"25205","ENSG00000221139",0
"25206","ENSG00000221141",0
"25207","ENSG00000221142",0
"25208","ENSG00000221145",0
"25209","ENSG00000221147",0
"25210","ENSG00000221148",0
"25211","ENSG00000221156",0
"25212","ENSG00000221157",0
"25213","ENSG00000221159",0
"25214","ENSG00000221160",0
"25215","ENSG00000221163",0
"25216","ENSG00000221164",2
"25217","ENSG00000221165",0
"25218","ENSG00000221167",0
"25219","ENSG00000221169",0
"25220","ENSG00000221170",0
"25221","ENSG00000221172",0
"25222","ENSG00000221173",0
"25223","ENSG00000221174",0
"25224","ENSG00000221175",0
"25225","ENSG00000221176",0
"25226","ENSG00000221177",0
"25227","ENSG00000221178",0
"25228","ENSG00000221179",0
"25229","ENSG00000221180",0
"25230","ENSG00000221181",0
"25231","ENSG00000221182",0
"25232","ENSG00000221183",0
"25233","ENSG00000221184",3
"25234","ENSG00000221185",0
"25235","ENSG00000221186",0
"25236","ENSG00000221187",0
"25237","ENSG00000221189",0
"25238","ENSG00000221190",0
"25239","ENSG00000221191",0
"25240","ENSG00000221192",0
"25241","ENSG00000221195",0
"25242","ENSG00000221198",0
"25243","ENSG00000221199",0
"25244","ENSG00000221200",0
"25245","ENSG00000221201",0
"25246","ENSG00000221202",0
"25247","ENSG00000221203",0
"25248","ENSG00000221204",0
"25249","ENSG00000221206",0
"25250","ENSG00000221210",0
"25251","ENSG00000221211",0
"25252","ENSG00000221214",0
"25253","ENSG00000221216",0
"25254","ENSG00000221217",0
"25255","ENSG00000221218",0
"25256","ENSG00000221219",0
"25257","ENSG00000221220",0
"25258","ENSG00000221221",0
"25259","ENSG00000221222",0
"25260","ENSG00000221225",0
"25261","ENSG00000221226",0
"25262","ENSG00000221227",0
"25263","ENSG00000221230",1
"25264","ENSG00000221232",0
"25265","ENSG00000221233",0
"25266","ENSG00000221234",0
"25267","ENSG00000221235",0
"25268","ENSG00000221236",0
"25269","ENSG00000221237",0
"25270","ENSG00000221238",0
"25271","ENSG00000221240",0
"25272","ENSG00000221241",0
"25273","ENSG00000221244",0
"25274","ENSG00000221245",0
"25275","ENSG00000221246",0
"25276","ENSG00000221247",0
"25277","ENSG00000221249",0
"25278","ENSG00000221250",0
"25279","ENSG00000221251",0
"25280","ENSG00000221252",0
"25281","ENSG00000221254",0
"25282","ENSG00000221255",0
"25283","ENSG00000221257",0
"25284","ENSG00000221258",1
"25285","ENSG00000221259",0
"25286","ENSG00000221260",0
"25287","ENSG00000221261",0
"25288","ENSG00000221262",0
"25289","ENSG00000221263",0
"25290","ENSG00000221264",0
"25291","ENSG00000221265",0
"25292","ENSG00000221266",0
"25293","ENSG00000221267",0
"25294","ENSG00000221269",0
"25295","ENSG00000221270",0
"25296","ENSG00000221272",1
"25297","ENSG00000221273",0
"25298","ENSG00000221275",0
"25299","ENSG00000221278",0
"25300","ENSG00000221279",0
"25301","ENSG00000221280",0
"25302","ENSG00000221281",0
"25303","ENSG00000221286",0
"25304","ENSG00000221287",0
"25305","ENSG00000221288",0
"25306","ENSG00000221289",0
"25307","ENSG00000221290",0
"25308","ENSG00000221291",0
"25309","ENSG00000221293",0
"25310","ENSG00000221294",0
"25311","ENSG00000221295",0
"25312","ENSG00000221296",0
"25313","ENSG00000221297",0
"25314","ENSG00000221299",0
"25315","ENSG00000221300",0
"25316","ENSG00000221301",0
"25317","ENSG00000221302",0
"25318","ENSG00000221303",0
"25319","ENSG00000221304",0
"25320","ENSG00000221305",0
"25321","ENSG00000221307",0
"25322","ENSG00000221309",0
"25323","ENSG00000221310",0
"25324","ENSG00000221312",0
"25325","ENSG00000221313",0
"25326","ENSG00000221314",0
"25327","ENSG00000221316",0
"25328","ENSG00000221317",0
"25329","ENSG00000221318",0
"25330","ENSG00000221319",0
"25331","ENSG00000221320",0
"25332","ENSG00000221321",0
"25333","ENSG00000221322",0
"25334","ENSG00000221323",0
"25335","ENSG00000221324",0
"25336","ENSG00000221325",1
"25337","ENSG00000221326",1
"25338","ENSG00000221328",0
"25339","ENSG00000221330",0
"25340","ENSG00000221331",0
"25341","ENSG00000221332",0
"25342","ENSG00000221333",0
"25343","ENSG00000221334",0
"25344","ENSG00000221335",0
"25345","ENSG00000221336",0
"25346","ENSG00000221337",0
"25347","ENSG00000221338",1
"25348","ENSG00000221340",0
"25349","ENSG00000221343",0
"25350","ENSG00000221344",0
"25351","ENSG00000221345",0
"25352","ENSG00000221346",0
"25353","ENSG00000221347",0
"25354","ENSG00000221348",0
"25355","ENSG00000221351",0
"25356","ENSG00000221352",0
"25357","ENSG00000221354",0
"25358","ENSG00000221355",0
"25359","ENSG00000221356",0
"25360","ENSG00000221357",0
"25361","ENSG00000221358",0
"25362","ENSG00000221359",0
"25363","ENSG00000221362",0
"25364","ENSG00000221363",0
"25365","ENSG00000221365",0
"25366","ENSG00000221366",0
"25367","ENSG00000221369",0
"25368","ENSG00000221371",0
"25369","ENSG00000221372",0
"25370","ENSG00000221373",0
"25371","ENSG00000221374",0
"25372","ENSG00000221375",0
"25373","ENSG00000221376",0
"25374","ENSG00000221377",0
"25375","ENSG00000221378",0
"25376","ENSG00000221379",0
"25377","ENSG00000221380",0
"25378","ENSG00000221381",0
"25379","ENSG00000221382",0
"25380","ENSG00000221383",0
"25381","ENSG00000221384",0
"25382","ENSG00000221385",0
"25383","ENSG00000221386",0
"25384","ENSG00000221387",0
"25385","ENSG00000221388",0
"25386","ENSG00000221389",0
"25387","ENSG00000221390",0
"25388","ENSG00000221391",0
"25389","ENSG00000221392",0
"25390","ENSG00000221393",0
"25391","ENSG00000221394",0
"25392","ENSG00000221395",0
"25393","ENSG00000221396",0
"25394","ENSG00000221397",0
"25395","ENSG00000221398",1
"25396","ENSG00000221400",0
"25397","ENSG00000221401",0
"25398","ENSG00000221402",0
"25399","ENSG00000221403",0
"25400","ENSG00000221405",0
"25401","ENSG00000221406",0
"25402","ENSG00000221407",0
"25403","ENSG00000221409",0
"25404","ENSG00000221410",0
"25405","ENSG00000221411",0
"25406","ENSG00000221412",0
"25407","ENSG00000221413",0
"25408","ENSG00000221415",1
"25409","ENSG00000221416",0
"25410","ENSG00000221417",0
"25411","ENSG00000221418",0
"25412","ENSG00000221419",0
"25413","ENSG00000221420",0
"25414","ENSG00000221421",0
"25415","ENSG00000221423",0
"25416","ENSG00000221424",0
"25417","ENSG00000221425",0
"25418","ENSG00000221427",0
"25419","ENSG00000221428",0
"25420","ENSG00000221429",0
"25421","ENSG00000221430",0
"25422","ENSG00000221431",0
"25423","ENSG00000221432",0
"25424","ENSG00000221434",0
"25425","ENSG00000221436",0
"25426","ENSG00000221437",0
"25427","ENSG00000221438",0
"25428","ENSG00000221439",0
"25429","ENSG00000221440",0
"25430","ENSG00000221442",0
"25431","ENSG00000221443",0
"25432","ENSG00000221444",0
"25433","ENSG00000221445",2
"25434","ENSG00000221446",0
"25435","ENSG00000221447",0
"25436","ENSG00000221448",0
"25437","ENSG00000221449",0
"25438","ENSG00000221450",0
"25439","ENSG00000221451",0
"25440","ENSG00000221454",0
"25441","ENSG00000221455",0
"25442","ENSG00000221456",0
"25443","ENSG00000221457",0
"25444","ENSG00000221458",0
"25445","ENSG00000221459",0
"25446","ENSG00000221461",0
"25447","ENSG00000221463",0
"25448","ENSG00000221464",0
"25449","ENSG00000221465",0
"25450","ENSG00000221466",0
"25451","ENSG00000221467",0
"25452","ENSG00000221468",0
"25453","ENSG00000221469",0
"25454","ENSG00000221470",0
"25455","ENSG00000221471",0
"25456","ENSG00000221473",0
"25457","ENSG00000221474",0
"25458","ENSG00000221475",0
"25459","ENSG00000221476",0
"25460","ENSG00000221477",0
"25461","ENSG00000221478",0
"25462","ENSG00000221479",0
"25463","ENSG00000221484",0
"25464","ENSG00000221485",0
"25465","ENSG00000221486",0
"25466","ENSG00000221487",0
"25467","ENSG00000221488",0
"25468","ENSG00000221489",0
"25469","ENSG00000221491",1
"25470","ENSG00000221492",0
"25471","ENSG00000221493",4
"25472","ENSG00000221494",0
"25473","ENSG00000221495",0
"25474","ENSG00000221496",0
"25475","ENSG00000221497",0
"25476","ENSG00000221498",0
"25477","ENSG00000221499",0
"25478","ENSG00000221500",2
"25479","ENSG00000221502",0
"25480","ENSG00000221504",0
"25481","ENSG00000221505",0
"25482","ENSG00000221506",0
"25483","ENSG00000221507",0
"25484","ENSG00000221510",1
"25485","ENSG00000221511",0
"25486","ENSG00000221514",0
"25487","ENSG00000221515",0
"25488","ENSG00000221516",0
"25489","ENSG00000221517",0
"25490","ENSG00000221518",2
"25491","ENSG00000221519",0
"25492","ENSG00000221520",1
"25493","ENSG00000221521",0
"25494","ENSG00000221523",0
"25495","ENSG00000221524",0
"25496","ENSG00000221525",0
"25497","ENSG00000221526",0
"25498","ENSG00000221527",0
"25499","ENSG00000221528",0
"25500","ENSG00000221529",0
"25501","ENSG00000221530",0
"25502","ENSG00000221531",0
"25503","ENSG00000221532",0
"25504","ENSG00000221533",0
"25505","ENSG00000221534",0
"25506","ENSG00000221535",0
"25507","ENSG00000221536",0
"25508","ENSG00000221537",0
"25509","ENSG00000221538",0
"25510","ENSG00000221539",2
"25511","ENSG00000221540",0
"25512","ENSG00000221541",0
"25513","ENSG00000221542",0
"25514","ENSG00000221544",0
"25515","ENSG00000221545",0
"25516","ENSG00000221547",0
"25517","ENSG00000221548",0
"25518","ENSG00000221550",0
"25519","ENSG00000221551",0
"25520","ENSG00000221552",0
"25521","ENSG00000221553",0
"25522","ENSG00000221555",0
"25523","ENSG00000221556",0
"25524","ENSG00000221558",0
"25525","ENSG00000221559",0
"25526","ENSG00000221560",0
"25527","ENSG00000221561",0
"25528","ENSG00000221562",0
"25529","ENSG00000221563",0
"25530","ENSG00000221564",0
"25531","ENSG00000221565",0
"25532","ENSG00000221566",0
"25533","ENSG00000221567",0
"25534","ENSG00000221568",0
"25535","ENSG00000221570",0
"25536","ENSG00000221571",0
"25537","ENSG00000221573",0
"25538","ENSG00000221574",0
"25539","ENSG00000221576",0
"25540","ENSG00000221578",0
"25541","ENSG00000221579",0
"25542","ENSG00000221580",0
"25543","ENSG00000221581",0
"25544","ENSG00000221583",0
"25545","ENSG00000221584",0
"25546","ENSG00000221585",0
"25547","ENSG00000221586",0
"25548","ENSG00000221589",0
"25549","ENSG00000221590",0
"25550","ENSG00000221591",0
"25551","ENSG00000221593",0
"25552","ENSG00000221594",0
"25553","ENSG00000221595",0
"25554","ENSG00000221597",0
"25555","ENSG00000221598",1
"25556","ENSG00000221599",0
"25557","ENSG00000221601",0
"25558","ENSG00000221602",0
"25559","ENSG00000221603",0
"25560","ENSG00000221604",0
"25561","ENSG00000221606",0
"25562","ENSG00000221607",0
"25563","ENSG00000221608",0
"25564","ENSG00000221610",0
"25565","ENSG00000221611",0
"25566","ENSG00000221612",0
"25567","ENSG00000221613",0
"25568","ENSG00000221614",0
"25569","ENSG00000221615",0
"25570","ENSG00000221616",0
"25571","ENSG00000221617",0
"25572","ENSG00000221618",0
"25573","ENSG00000221619",0
"25574","ENSG00000221621",0
"25575","ENSG00000221623",0
"25576","ENSG00000221625",9
"25577","ENSG00000221628",0
"25578","ENSG00000221629",0
"25579","ENSG00000221630",0
"25580","ENSG00000221631",0
"25581","ENSG00000221633",0
"25582","ENSG00000221634",0
"25583","ENSG00000221635",0
"25584","ENSG00000221637",0
"25585","ENSG00000221638",0
"25586","ENSG00000221639",0
"25587","ENSG00000221641",0
"25588","ENSG00000221643",6
"25589","ENSG00000221644",0
"25590","ENSG00000221645",0
"25591","ENSG00000221649",0
"25592","ENSG00000221650",0
"25593","ENSG00000221653",0
"25594","ENSG00000221654",0
"25595","ENSG00000221655",0
"25596","ENSG00000221656",0
"25597","ENSG00000221657",0
"25598","ENSG00000221659",0
"25599","ENSG00000221660",0
"25600","ENSG00000221662",0
"25601","ENSG00000221664",0
"25602","ENSG00000221665",0
"25603","ENSG00000221666",0
"25604","ENSG00000221667",0
"25605","ENSG00000221669",2
"25606","ENSG00000221670",0
"25607","ENSG00000221672",0
"25608","ENSG00000221673",0
"25609","ENSG00000221676",0
"25610","ENSG00000221677",0
"25611","ENSG00000221679",0
"25612","ENSG00000221680",0
"25613","ENSG00000221681",0
"25614","ENSG00000221683",0
"25615","ENSG00000221684",0
"25616","ENSG00000221685",0
"25617","ENSG00000221686",0
"25618","ENSG00000221689",0
"25619","ENSG00000221690",0
"25620","ENSG00000221691",0
"25621","ENSG00000221692",0
"25622","ENSG00000221693",0
"25623","ENSG00000221695",0
"25624","ENSG00000221696",0
"25625","ENSG00000221697",0
"25626","ENSG00000221698",0
"25627","ENSG00000221699",0
"25628","ENSG00000221701",0
"25629","ENSG00000221702",0
"25630","ENSG00000221703",0
"25631","ENSG00000221704",0
"25632","ENSG00000221705",0
"25633","ENSG00000221706",0
"25634","ENSG00000221707",0
"25635","ENSG00000221708",0
"25636","ENSG00000221710",0
"25637","ENSG00000221711",0
"25638","ENSG00000221714",0
"25639","ENSG00000221716",0
"25640","ENSG00000221717",0
"25641","ENSG00000221718",0
"25642","ENSG00000221719",0
"25643","ENSG00000221720",0
"25644","ENSG00000221721",0
"25645","ENSG00000221723",0
"25646","ENSG00000221724",0
"25647","ENSG00000221725",0
"25648","ENSG00000221726",0
"25649","ENSG00000221729",0
"25650","ENSG00000221730",0
"25651","ENSG00000221731",0
"25652","ENSG00000221732",0
"25653","ENSG00000221733",0
"25654","ENSG00000221734",0
"25655","ENSG00000221736",0
"25656","ENSG00000221737",0
"25657","ENSG00000221739",1
"25658","ENSG00000221740",0
"25659","ENSG00000221741",0
"25660","ENSG00000221743",49
"25661","ENSG00000221744",0
"25662","ENSG00000221745",0
"25663","ENSG00000221746",0
"25664","ENSG00000221747",0
"25665","ENSG00000221748",0
"25666","ENSG00000221749",0
"25667","ENSG00000221750",0
"25668","ENSG00000221751",0
"25669","ENSG00000221753",0
"25670","ENSG00000221754",0
"25671","ENSG00000221755",0
"25672","ENSG00000221756",0
"25673","ENSG00000221760",0
"25674","ENSG00000221762",0
"25675","ENSG00000221763",0
"25676","ENSG00000221764",0
"25677","ENSG00000221766",0
"25678","ENSG00000221767",0
"25679","ENSG00000221768",0
"25680","ENSG00000221770",0
"25681","ENSG00000221771",0
"25682","ENSG00000221772",0
"25683","ENSG00000221774",0
"25684","ENSG00000221777",0
"25685","ENSG00000221778",0
"25686","ENSG00000221779",0
"25687","ENSG00000221781",1
"25688","ENSG00000221782",0
"25689","ENSG00000221783",0
"25690","ENSG00000221785",0
"25691","ENSG00000221786",0
"25692","ENSG00000221788",0
"25693","ENSG00000221789",0
"25694","ENSG00000221790",0
"25695","ENSG00000221792",0
"25696","ENSG00000221793",0
"25697","ENSG00000221795",0
"25698","ENSG00000221796",0
"25699","ENSG00000221798",0
"25700","ENSG00000221799",0
"25701","ENSG00000221801",0
"25702","ENSG00000221802",0
"25703","ENSG00000221803",0
"25704","ENSG00000221804",0
"25705","ENSG00000221806",0
"25706","ENSG00000221807",0
"25707","ENSG00000221808",0
"25708","ENSG00000221809",0
"25709","ENSG00000221810",0
"25710","ENSG00000221813",0
"25711","ENSG00000221817",84
"25712","ENSG00000221818",0
"25713","ENSG00000221819",5
"25714","ENSG00000221821",19
"25715","ENSG00000221823",535
"25716","ENSG00000221826",0
"25717","ENSG00000221829",62
"25718","ENSG00000221836",0
"25719","ENSG00000221837",0
"25720","ENSG00000221838",31
"25721","ENSG00000221840",0
"25722","ENSG00000221843",6
"25723","ENSG00000221844",0
"25724","ENSG00000221845",0
"25725","ENSG00000221849",0
"25726","ENSG00000221852",0
"25727","ENSG00000221855",2
"25728","ENSG00000221857",0
"25729","ENSG00000221858",0
"25730","ENSG00000221859",0
"25731","ENSG00000221864",0
"25732","ENSG00000221866",92
"25733","ENSG00000221867",0
"25734","ENSG00000221869",1615
"25735","ENSG00000221870",0
"25736","ENSG00000221874",0
"25737","ENSG00000221878",0
"25738","ENSG00000221879",0
"25739","ENSG00000221880",0
"25740","ENSG00000221882",0
"25741","ENSG00000221883",14
"25742","ENSG00000221886",13
"25743","ENSG00000221887",0
"25744","ENSG00000221888",0
"25745","ENSG00000221890",46
"25746","ENSG00000221891",0
"25747","ENSG00000221900",0
"25748","ENSG00000221909",38
"25749","ENSG00000221910",0
"25750","ENSG00000221914",558
"25751","ENSG00000221916",2
"25752","ENSG00000221923",45
"25753","ENSG00000221926",14
"25754","ENSG00000221930",1
"25755","ENSG00000221931",0
"25756","ENSG00000221932",0
"25757","ENSG00000221933",0
"25758","ENSG00000221937",20
"25759","ENSG00000221938",0
"25760","ENSG00000221944",34
"25761","ENSG00000221946",9
"25762","ENSG00000221947",0
"25763","ENSG00000221949",2
"25764","ENSG00000221953",0
"25765","ENSG00000221954",0
"25766","ENSG00000221955",6
"25767","ENSG00000221957",0
"25768","ENSG00000221961",0
"25769","ENSG00000221962",18
"25770","ENSG00000221963",13804
"25771","ENSG00000221968",50
"25772","ENSG00000221970",0
"25773","ENSG00000221971",0
"25774","ENSG00000221972",0
"25775","ENSG00000221974",0
"25776","ENSG00000221977",0
"25777","ENSG00000221978",1037
"25778","ENSG00000221983",4938
"25779","ENSG00000221986",0
"25780","ENSG00000221988",23
"25781","ENSG00000221989",0
"25782","ENSG00000221990",8
"25783","ENSG00000221994",29
"25784","ENSG00000221995",72
"25785","ENSG00000221996",7
"25786","ENSG00000222000",0
"25787","ENSG00000222001",0
"25788","ENSG00000222004",9
"25789","ENSG00000222005",0
"25790","ENSG00000222007",0
"25791","ENSG00000222009",130
"25792","ENSG00000222011",43
"25793","ENSG00000222012",0
"25794","ENSG00000222014",0
"25795","ENSG00000222017",0
"25796","ENSG00000222018",9
"25797","ENSG00000222019",3
"25798","ENSG00000222020",5
"25799","ENSG00000222022",1
"25800","ENSG00000222024",0
"25801","ENSG00000222028",0
"25802","ENSG00000222030",0
"25803","ENSG00000222031",0
"25804","ENSG00000222032",5
"25805","ENSG00000222033",0
"25806","ENSG00000222035",0
"25807","ENSG00000222036",0
"25808","ENSG00000222037",1
"25809","ENSG00000222038",0
"25810","ENSG00000222040",0
"25811","ENSG00000222041",81
"25812","ENSG00000222042",0
"25813","ENSG00000222043",5
"25814","ENSG00000222044",0
"25815","ENSG00000222046",14
"25816","ENSG00000222047",3
"25817","ENSG00000222051",0
"25818","ENSG00000222054",0
"25819","ENSG00000222055",0
"25820","ENSG00000222057",20
"25821","ENSG00000222064",0
"25822","ENSG00000222066",0
"25823","ENSG00000222067",1
"25824","ENSG00000222068",0
"25825","ENSG00000222069",0
"25826","ENSG00000222070",0
"25827","ENSG00000222071",0
"25828","ENSG00000222072",0
"25829","ENSG00000222076",0
"25830","ENSG00000222078",0
"25831","ENSG00000222079",0
"25832","ENSG00000222080",0
"25833","ENSG00000222084",0
"25834","ENSG00000222085",1
"25835","ENSG00000222086",1
"25836","ENSG00000222087",0
"25837","ENSG00000222092",4
"25838","ENSG00000222094",0
"25839","ENSG00000222095",0
"25840","ENSG00000222096",0
"25841","ENSG00000222099",0
"25842","ENSG00000222100",0
"25843","ENSG00000222101",0
"25844","ENSG00000222102",0
"25845","ENSG00000222107",0
"25846","ENSG00000222108",0
"25847","ENSG00000222109",0
"25848","ENSG00000222111",0
"25849","ENSG00000222112",65
"25850","ENSG00000222114",0
"25851","ENSG00000222117",0
"25852","ENSG00000222118",0
"25853","ENSG00000222120",0
"25854","ENSG00000222121",0
"25855","ENSG00000222122",0
"25856","ENSG00000222123",0
"25857","ENSG00000222126",0
"25858","ENSG00000222129",0
"25859","ENSG00000222133",0
"25860","ENSG00000222139",0
"25861","ENSG00000222145",0
"25862","ENSG00000222146",0
"25863","ENSG00000222148",0
"25864","ENSG00000222150",0
"25865","ENSG00000222152",0
"25866","ENSG00000222154",0
"25867","ENSG00000222158",0
"25868","ENSG00000222160",0
"25869","ENSG00000222161",0
"25870","ENSG00000222162",2
"25871","ENSG00000222164",0
"25872","ENSG00000222168",0
"25873","ENSG00000222169",0
"25874","ENSG00000222170",0
"25875","ENSG00000222174",0
"25876","ENSG00000222177",0
"25877","ENSG00000222178",0
"25878","ENSG00000222179",16
"25879","ENSG00000222182",0
"25880","ENSG00000222185",0
"25881","ENSG00000222190",0
"25882","ENSG00000222192",0
"25883","ENSG00000222196",0
"25884","ENSG00000222197",0
"25885","ENSG00000222202",0
"25886","ENSG00000222203",0
"25887","ENSG00000222205",0
"25888","ENSG00000222206",0
"25889","ENSG00000222207",0
"25890","ENSG00000222208",0
"25891","ENSG00000222209",0
"25892","ENSG00000222210",0
"25893","ENSG00000222213",0
"25894","ENSG00000222219",0
"25895","ENSG00000222220",0
"25896","ENSG00000222222",0
"25897","ENSG00000222224",0
"25898","ENSG00000222225",0
"25899","ENSG00000222226",0
"25900","ENSG00000222230",0
"25901","ENSG00000222231",0
"25902","ENSG00000222232",0
"25903","ENSG00000222235",0
"25904","ENSG00000222236",0
"25905","ENSG00000222238",0
"25906","ENSG00000222240",0
"25907","ENSG00000222244",0
"25908","ENSG00000222246",0
"25909","ENSG00000222248",0
"25910","ENSG00000222249",1
"25911","ENSG00000222251",0
"25912","ENSG00000222255",1
"25913","ENSG00000222257",0
"25914","ENSG00000222259",0
"25915","ENSG00000222262",0
"25916","ENSG00000222266",0
"25917","ENSG00000222267",6
"25918","ENSG00000222268",0
"25919","ENSG00000222274",0
"25920","ENSG00000222276",0
"25921","ENSG00000222281",0
"25922","ENSG00000222282",0
"25923","ENSG00000222285",0
"25924","ENSG00000222287",0
"25925","ENSG00000222293",0
"25926","ENSG00000222296",0
"25927","ENSG00000222297",0
"25928","ENSG00000222298",0
"25929","ENSG00000222299",0
"25930","ENSG00000222300",0
"25931","ENSG00000222301",0
"25932","ENSG00000222302",0
"25933","ENSG00000222303",0
"25934","ENSG00000222305",0
"25935","ENSG00000222306",3
"25936","ENSG00000222308",0
"25937","ENSG00000222309",0
"25938","ENSG00000222311",0
"25939","ENSG00000222312",0
"25940","ENSG00000222313",0
"25941","ENSG00000222314",0
"25942","ENSG00000222316",0
"25943","ENSG00000222317",0
"25944","ENSG00000222320",0
"25945","ENSG00000222321",0
"25946","ENSG00000222326",0
"25947","ENSG00000222327",0
"25948","ENSG00000222328",0
"25949","ENSG00000222329",0
"25950","ENSG00000222331",0
"25951","ENSG00000222333",0
"25952","ENSG00000222334",0
"25953","ENSG00000222335",29
"25954","ENSG00000222337",0
"25955","ENSG00000222338",0
"25956","ENSG00000222339",0
"25957","ENSG00000222343",0
"25958","ENSG00000222344",0
"25959","ENSG00000222345",0
"25960","ENSG00000222346",0
"25961","ENSG00000222348",0
"25962","ENSG00000222351",0
